,County,Year,ShelterID,BusName,City,Zip,License Type,DogSold,PupSold,CatSold,KitSold,ExoticSold,BegInvDog,DogRec,DogAdopt,DogReclaim,DogEuth,EndInvDogs,BegInvCat,CatRec,CatsAdopt,CatsReclaim,CatEuth,EndInvCats,BegInvOther,OtherRec,OtherAdopt,OtherReclaim,OtherEuth,EndInvOther,AllRec,AllAdopt,AllReclaim,AllEuth
2254,Will,2011,4363,Frankfort TWP. Animal Control,Frankfort,60423,Animal Control,,,,,,,130,12,117,1,,,45,33,7,5,,,11,3,,8,,186,48,124,14
2255,Will,2012,11779,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0
2256,Will,2010,11779,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,,0,0,0,0,,,0,0,0,0,,0,0,0,0,0,,0,0,0,0
2257,Will,2012,11779,Friends For Life Animal Rescue Inc.,Beecher,60401,Animal Shelter,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,0,3,5,2,0,0,0,7,3,0,0,0
2258,Will,2010,13698,Furrylovables Chinchilla Breeder-Rescue,Wilmington,60481,Pet Shop Operator,,,,,127,,,,,,,,,,,,,,40,40,1,1,,40,40,1,1
2259,Will,2011,13698,Furrylovables Chinchilla Breeder-Rescue,Wilmington,60481,Animal Shelter,,,,,95,,,,,,,,,,,,,134,,95,,,39,0,95,0,0
2260,Will,2012,14270,Grahamville Rescue,Joliet,60433,,,,,,,,125,125,,,,,,,,,,,,,,,,125,125,0,0
2261,Will,2012,13892,Great Lakes Mastiff Rescue,Bolingbrook,60440,Animal Shelter,,,,,,4,22,21,,2,3,,,,,,,,,,,,,22,21,0,2
2262,Will,2011,13892,Great Lakes Mastiff Rescue,Bolingbrook,60490,Animal Shelter,,,,,,25,73,71,,12,22,,,,,,,,,,,,,73,71,0,12
2263,Will,2010,13892,Great Lakes Mastiff Rescue,Bolingbrook,60490,Animal Shelter,,,,,,,115,70,0,27,,,,,,,,,,,,,,115,70,0,27
2264,Will,2012,11247,Greater Chicago Caged Bird Club,Villa Park,60181,Animal Shelter,,,,,,,,,,,,,,,,,,27,521,524,0,5,19,521,524,0,5
2265,Will,2011,11247,Greater Chicago Caged Bird Club,Lockport,60441,Animal Shelter,,,,,,,,,,,,,,,,,,20,80,83,0,0,17,80,83,0,0
2266,Will,2010,11247,Greater Chicago Caged Bird Club,Lockport,60441,Animal Shelter,,,,,,,,,,,,,,,,,,,133,117,,3, ,133,117,0,3
2267,Will,2012,13180,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,1,,,,27,0,4,1,2,1,0,,,,,,,6,51,27,2,3,6,55,28,4,4
2268,Will,2010,13180,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,,,,,,,,,,,,,,,,,,,21,11,2,1, ,21,11,2,1
2269,Will,2011,13180,H.A.P.P.E Parrots Rescue Inc.,Bolingbrook,60440,Animal Shelter,,,,,24,,,,,,,,,,,,,6,30,24,3,0,6,30,24,3,0
2270,Will,2012,11000,Help Save Pets,Plainfield,60544,Animal Shelter,,,,,,32,651,624,0,19,40,15,337,318,0,6,28,,,,,,,988,942,0,25
2271,Will,2010,11000,Help Save Pets,Plainfield,60544,Animal Shelter,,,,,,,689,624,0,23,,,292,271,0,10,,,0,0,0,0,,981,895,0,33
2272,Will,2011,11000,Help Save Pets,Plainfield,60544,Animal Shelter,304,282,98,169,,34,603,586,4,33,14,15,310,267,2,30,26,,,,,,,913,853,6,63
2273,Will,2012,14377,"Helping Out Pets Everywhere, LTD",Elwood,60421,Animal Shelter,4,0,0,0,0,8,5,4,0,0,9,7,0,0,0,0,7,0,0,0,0,0,0,5,4,0,0
2274,Will,2012,13473,Homeless Animal Rescue Team,Joliet,60404,Animal Shelter,154,83,,23,,13,258,37,0,2,32,2,31,23,0,0,10,,,,,,,289,60,0,2
2275,Will,2010,13473,Homeless Animal Rescue Team,Plainfield,60586,Animal Shelter,,,,,,,126,118,0,5,,,7,6,0,0,10,,,,,,,133,124,0,5
2276,Will,2011,13473,Homeless Animal Rescue Team,Plainfield,60586,Animal Shelter,,,,,,14,105,112,,,7,0,5,2,,,3,,,,,,,110,114,0,0
2277,Will,2012,8568,Homes For Huskies,Lockport,60441,Animal Shelter,10,0,0,0,0,11,10,10,1,0,10,,,,,,,,,,,, ,10,10,1,0
2278,Will,2010,8568,Homes For Huskies,Lockport,60441,Animal Shelter,12,,,,,,12,12,0,0,,,,,,,,,,,,, ,12,12,0,0
2279,Will,2011,8568,Homes For Huskies,Lockport,60441,Animal Shelter,12,2,,,,3,14,14,0,0,3,,,,,,,,,,,, ,14,14,0,0
2280,Will,2012,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,117,59,0,3,0,3,178,176,,2,2,0,3,3,,,0,,,,,,,181,179,0,2
2281,Will,2010,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,79,39,,3,,,120,118,,2,3,3,,,,,,,,,,,,120,118,0,2
2282,Will,2011,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,160,106,0,0,0,,269,266,0,3,3,0,,,,,0,0,0,,,,0,269,266,0,3
2283,Will,2012,9040,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,0,0,0,0,0,5,30,26,0,2,7,15,95,82,0,4,24,,,,,,,125,108,0,6
2284,Will,2010,9040,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,,,,,,,42,24,0,3,,,99,127,0,2,,,,,,,,141,151,0,5
2285,Will,2011,9040,Humane Haven Animal Shelter,Bolingbrook,60440,Animal Shelter,,,,,,3,26,24,0,1,7,35,61,87,2,1,8,,,,,,,87,111,2,2
2286,Will,2012,4714,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,,,,,,39,1228,460,438,337,32,50,968,248,25,714,31,1,16,11,,3,3,2212,719,463,1054
2287,Will,2010,4714,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,,,,,,,963,333,350,280,,,876,264,16,596,,,9,7,,2, ,1848,604,366,878
2288,Will,2011,4714,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,,,,,,36,1149,436,424,286,39,45,871,285,12,564,50,,3,10,8,3,1,2023,731,444,853
2289,Will,2012,14074,Kings Promise All Breed Rescue,Peotone,60468,Animal Shelter,2,19,0,0,,2,19,21,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0
2290,Will,2010,14074,Kings Promise All Breed Rescue,Frankfort,60423,Animal Shelter,13,21,0,0,0,,37,34,0,0,,,0,,,,0,,,,,, ,37,34,0,0
2291,Will,2011,14074,Kings Promise All Breed Rescue,Frankfort,60423,Animal Shelter,7,31,0,0,0,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0
2292,Will,2010,13116,"Lean On Me Doberman Rescue, Inc.",Plainfield,60586,Animal Shelter,25,0,0,0,0,,27,25,,,,,,,,,,,,,,,,27,25,0,0
2293,Will,2012,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,,,,,,15,48,46,0,1,16,9,8,7,0,0,10,0,1,0,0,0,1,57,53,0,1
2294,Will,2010,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,,,,,,,59,48,0,0,,,10,5,0,0,,,0,0,0,0, ,69,53,0,0
2295,Will,2011,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,,,,,,11,52,46,0,2,15,5,11,7,0,0,9,0,3,3,0,0,0,66,56,0,2
2296,Will,2012,11003,Midwest Dachshund Rescue Inc.,Tinley Park,60487,Animal Shelter,,,,,,10,252,260,1,1,0,,,,,,,,,,,,,252,260,1,1
2297,Will,2012,13586,NAWS,Mokena,60048,Animal Shelter,,,,,,25,109,102,0,0,32,54,130,142,0,0,42,0,0,0,0,0,0,239,244,0,0
2298,Will,2010,13586,NAWS,Mokena,60048,Animal Shelter,,,,,,,150,140,0,0,,,100,90,0,0,,,0,0,0,0, ,250,230,0,0
2299,Will,2011,13586,NAWS,Mokena,60048,Animal Shelter,,,,,,18,34,48,,,4,22,48,52,,,18,0,0,0,0,0,0,82,100,0,0
2300,Will,2012,14353,Perfect Pooches Adoption Agency,Romeoville,60446,Animal Shelter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2301,Will,2010,4637,"Pet Adoption League, Inc",Frankfort,60423,Animal Shelter,,,,,,,6,5,1,0,,,17,8,3,0,,,0,0,0,0,,23,13,4,0
2302,Will,2011,4637,"Pet Adoption League, Inc",Frankfort,60423,Animal Shelter,2,0,2,6,0,2,2,2,1,1,0,12,15,8,3,2,14,0,,,,,0,17,10,4,3
2303,Will,2012,13899,Romeoville Humane Society,Romeoville,60446,Animal Shelter,,,,,,28,77,86,0,1,14,35,167,150,1,6,37,0,0,0,0,0,0,244,236,1,7
2304,Will,2010,13899,Romeoville Humane Society,Romeoville,60446,Animal Shelter,,,,,,,31,10,0,0,,,39,8,0,1,,,0,0,0,0, ,70,18,0,1
2305,Will,2011,13899,Romeoville Humane Society,Romeoville,60446,Animal Shelter,,,,,,21,131,121,1,1,32,28,95,85,1,0,35,0,0,0,0,0,0,226,206,2,1
2306,Will,2011,14222,Safely Home Canine Rescue Inc.,Joliet,60431,Animal Shelter,0,0,,,,0,1,0,0,0,1,,,,,,,,,,,,,1,0,0,0
2307,Will,2012,14222,Safely Home Canine Rescue Inc.,Joliet,60431,Animal Shelter,,,,,,3,35,30,0,0,8,,,,,,,,,,,,,35,30,0,0
2308,Will,2012,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,,,,,,18,24,26,0,1,15,0,,,,,,0,,,,,,24,26,0,1
2309,Will,2010,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,,,,,,,18,27,0,1,,,,,,,,0,,,,,,18,27,0,1
2310,Will,2011,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,,,,,,20,25,26,0,1,18,0,,,,,,0,,,,,,25,26,0,1
2311,Will,2011,14203,Starfish Animal Rescue,Plainfield,60544,Animal Shelter,,,,,,35,35,30,0,0,5,15,15,2,0,0,13,0,0,0,0,0,0,50,32,0,0
2312,Will,2010,10853,"Suburban Sheltie Rescue, Ltd",Homer Glen,60491,Animal Shelter,,,,,,,1,,,2,,,,,,,,,,,,,,1,0,0,2
2313,Will,2011,10853,"Suburban Sheltie Rescue, Ltd",Homer Glen,60491,Animal Shelter,,,,,,,1,,,2,,,,,,,,,,,,,,1,0,0,2
2314,Will,2012,486,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,,,,,,14,988,982,3,3,14,10,345,332,1,12,10,2,44,32,0,4,10,1377,1346,4,19
2315,Will,2010,486,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,,,,,,,1026,951,35,40,,,497,396,14,87,,,107,82,0,25, ,1630,1429,49,152
2316,Will,2011,486,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,,,,,,13,998,936,4,62,14,6,368,329,1,38,10,2,30,24,0,6,2,1396,1289,5,106
2317,Will,2012,3595,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,0,225,53,171,1,0,0,50,45,3,2,0,0,0,0,0,0,0,275,98,174,3
2318,Will,2010,3595,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,,253,48,205,0,,,54,48,5,1,,,0,0,0,0, ,307,96,210,1
2319,Will,2011,3595,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,0,268,72,196,0,0,0,51,39,10,2,0,0,0,0,0,0,0,319,111,206,2
2320,Will,2012,14392,Wags 2 Wishes Animal Rescue,Joliet,,Animal Shelter,,,,,,0,2,2,,,,0,2,2,,,,,,,,,,4,4,0,0
2321,Will,2012,3874,Will County Humane Society,Shorewood,60404,Animal Shelter,131,16,36,13,6,27,149,147,0,2,29,74,31,29,0,0,76,3,4,6,0,0,1,184,182,0,2
2322,Will,2010,3874,Will County Humane Society,Shorewood,60404,Animal Shelter,,,,,,,128,127,,1,,,93,125,2,,,,3,3,,, ,224,255,2,1
2323,Will,2011,3874,Will County Humane Society,Shorewood,60404,Animal Shelter,208,112,41,73,0,38,205,208,0,1,34,91,23,41,0,0,73,0,0,0,0,0,0,228,249,0,1
2324,Will,2012,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,,,,,,,27,27,0,0,0,,,,,,,,,,,,,27,27,0,0
2325,Will,2010,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,,,,,,,33,33,0,0,,,,,,,,,,,,,,33,33,0,0
2326,Will,2011,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,,,,,,,31,31,0,0,,,,,,,,,,,,,,31,31,0,0
2327,Will,2013,4714,Joliet TWP Animal Control Center,Joliet,60436,Animal Control,,,,,,32,1295,495,500,310,22,50,1047,237,26,777,57,1,13,9,,3,2,2355,741,526,1090
2328,Will,2013,4530,Bolingbrook Animal Control & Care,Bolingbrook,60440,Animal Control,0,0,0,0,0,1,327,82,205,18,7,1,186,79,33,48,7,9,17,17,0,0,0,530,178,238,66
2329,Will,2013,4363,Frankfort TWP. Animal Control,Frankfort,60423,Animal Control,,,,,,,113,24,87,2,,,63,50,10,3,,,4,3,1,0,,180,77,98,5
2330,Will,2013,3595,Village of Romeoville ,Romeoville,60446,Animal Control,0,0,0,0,0,0,182,39,143,0,0,0,28,16,9,2,1,0,0,0,0,0,0,210,55,152,2
2331,Will,2014,14074,Kings Promise All Breed Rescue,Peotone,60468,Animal Shelter,3,4,0,0,0,1,6,7,0,0,0,,,,,,,,,,,,,6,7,0,0
2332,Will,2014,14286,All Herding Breed Rescue of Illinois,Joliet,60432-9641,Animal Shelter,,,,,,45,575,575,0,0,45,0,,,,,,0,,,,,,575,575,0,0
2333,Will,2014,13677,ALOHA (A Love of Homeless Animals),Bolingbrook,60490-4504,Animal Shelter,3,25,0,0,0,32,32,28,,4,,,,,,,,,,,,,,32,28,0,4
2334,Will,2014,13826,"Angels on Wheels Animal Rescue, NFP",Naperville,60564,Animal Shelter,41,110,25,84,0,6,163,151,0,3,9,9,127,109,0,2,16,0,0,0,0,0,0,290,260,0,5
2335,Will,2014,12078,Bernese Mountain Dog Club of NI Rescue,Shorewood,60404-9110,Animal Shelter,,,,,,0,5,4,,1,0,,,,,,,,,,,,,5,4,0,1
2336,Will,2014,14457,Cache Creek Adoption Center,New Lenox,60451-3268,,,,,,,43,342,327,0,0,15,7,15,20,0,0,2,,,,,,,357,347,0,0
2337,Will,2014,13679,Critter Corral Guinea Pig Rescue,Plainfield,60585-2580,Animal Shelter,,,,,257,,,,,,,,,,,,,80,317,276,0,3,118,317,276,0,3
2338,Will,2014,14530,Dogs Are Deserving,Crete,60417-4214,Animal Shelter,20,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2339,Will,2014,13632,"English Springer Rescue America, Inc.",Flossmoor,60422,Animal Shelter,,,,,,,,68,,,,,,,,,,,,,,,,0,68,0,0
2340,Will,2014,11779,"Friends for Life Animal Rescue, Inc.",Beecher,60401-3796,Animal Shelter,0,0,0,0,0,4,0,,,2,2,4,12,0,0,0,16,5,,,0,1,4,12,0,0,3
2341,Will,2014,13698,Furry Lovables Chinchilla Breeder-Rescue,Wilmington,60481-9389,,,,,,12,,,,,,,,,,,,,,,,,,,0,0,0,0
2342,Will,2014,13892,"Great Lakes Mastiff Rescue, Inc.",Chicago,60647-2202,Animal Shelter,4,,,,,2,,4,,,2,,,,,,,,,,,,,0,4,0,0
2343,Will,2014,11247,Greater Chicago Caged Bird Club,Villa Park,60181-2656,Animal Shelter,,,,,,,,,,,,,,,,,,69,424,366,1,0,122,424,366,1,0
2344,Will,2014,13180,"H.A.P.P.E. Parrots Rescue, Inc.",Bolingbrook,60440-1474,Animal Shelter,,,,,41,,3,2,,1,,,,,,,,,47,,7,3,4,50,2,7,4
2345,Will,2014,14377,"Helping Out Pets Everywhere, LTD",Elwood,60421-9515,Animal Shelter,,,,,,8,9,5,0,0,12,11,10,14,0,0,7,,,,,,,19,19,0,0
2346,Will,2014,11000,Help Save Pets,Plainfield,60544-7103,Animal Shelter,,,,,,47,641,556,0,11,60,43,349,328,0,15,20,,,,,,,990,884,0,26
2347,Will,2014,8568,Homes for Huskies,Lockport,60441-9595,Animal Shelter,18,1,0,0,,3,18,18,,,3,,,,,,,,,,,,,18,18,0,0
2348,Will,2014,13646,Hope 4 Paws Rescue,Plainfield,60586-6771,Animal Shelter,,,,,,5,75,75,,2,1,,,,,,,,,,,,,75,75,0,2
2349,Will,2014,14521,Hopeful Tails Animal Rescue,Joliet,60435-1301,Animal Shelter,,,,,,380,,235,4,0,58,,,,,,,,,,,,,0,235,4,0
2350,Will,2014,9040,Humane Haven Animal Shelter,Bolingbrook,60440-9058,Animal Shelter,0,0,0,0,0,3,13,11,1,1,3,7,130,112,0,1,24,0,0,0,0,0,0,143,123,1,2
2351,Will,2014,13512,Making A Difference Rescue,Channahon,60410-3196,Animal Shelter,0,0,0,0,0,10,8,13,1,0,4,5,5,3,0,0,7,0,0,0,0,0,0,13,16,1,0
2352,Will,2014,11003,Midwest Dachshund Rescue,Plainfield,60585,Animal Shelter,,,,,,10,62,60,0,1,11,,,,,,,,,,,,,62,60,0,1
2353,Will,2014,14353,Perfect Poochest Adoption Agency,Romeoville,60446-4072,Animal Shelter,,,,,,4,39,37,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,39,37,0,2
2354,Will,2014,14509,Pet Profile Rescue,Home Glen,60491-9441,,0,0,0,0,0,0,1,1,,,,0,,,,,,0,,,,,,1,1,0,0
2355,Will,2014,14524,Promise Rescue,Channahon,60410-5328,Animal Shelter,,,,,,5,29,23,1,1,11,0,5,,,,5,,,,,,,34,23,1,1
2356,Will,2014,13899,Romeoville Humane Society,Romeoville,60446-4193,Animal Shelter,,,,,,25,62,77,1,1,6,46,123,125,1,6,29,0,0,0,0,0,0,185,202,2,7
2357,Will,2014,14222,Safely Home Canine Rescue,Joliet,60431,Animal Shelter,15,,,,,2,18,15,0,0,5,,,,,,,,,,,,,18,15,0,0
2358,Will,2014,14676,Safe Now Animal Rescue and Foster,Manhattan,60442,Animal Shelter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2359,Will,2014,9742,Shih Tzu Rescue,Homer Glen,60491-5821,Animal Shelter,,,,,,20,24,22,0,3,21,0,,,,,0,0,,,,,0,24,22,0,3
2360,Will,2014,14203,Starfish Animal Rescue,Plainfield,60544,Animal Shelter,,,,,,212,623,662,0,15,158,81,112,118,0,5,70,0,0,0,0,0,0,735,780,0,20
2361,Will,2014,10853,"Suburban Sheltie Rescue, LTD",Homer Glen,60491-5803,Animal Shelter,,,,,,16,,,,2,14,,,,,,,,,,,,,0,0,0,2
2362,Will,2014,14551,The Boneyard Animal Rescue,Plainfield,60586-2130,Animal Shelter,19,11,,,,0,33,30,0,0,3,,,,,,,,,,,,,33,30,0,0
2363,Will,2014,486,TLC Animal Shelter & Humane Society,Homer Glen,60491-6742,Animal Shelter,,,,,,16,807,781,11,5,12,14,295,281,5,9,9,0,47,39,0,8,0,1149,1101,16,22
2364,Will,2014,14392,Wags 2 Wishes Animal Rescue,Plainfield,60585,Animal Shelter,,,,,,15,231,226,1,4,22,0,3,3,,,0,0,2,2,,,0,236,231,1,4
2365,Will,2014,3874,Will County Humane Society,Shorewood,60404-6600,Animal Shelter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2366,Will,2014,3874,Will County Humane Society,Shorewood,60404-6600,Animal Shelter,,,,,,,137,113,12,4,,,78,92,0,10,,,6,6,0,0,,221,211,12,14
2367,Will,2014,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,,,,,,2,33,35,0,0,0,,,,,,,,,,,,,33,35,0,0
2368,Will,2014,4530,Bolingbrook Animal Control & Care,Bolingbrook,60440-9058,Animal Control Facility,0,0,0,0,0,4,313,69,196,22,2,1,176,91,11,25,4,35,35,15,15,,0,524,175,222,47
2369,Will,2014,4363,Frankfort Twp Animal Control,Frankfort,60423-0782,Animal Control Facility,,,,,,,90,7,82,1,,,29,24,4,1,,,0,0,0,0,,119,31,86,2
2370,Will,2014,14685,Illinois Parrot Rescue,Lockport,60441-4218,,,,,,,,,,,,,,,,,,,12,22,21,0,0,11,22,21,0,0
2371,Will,2014,4714,Joliet Twp Animal Control Center,Joliet,60436-9548,Animal Control Facility,,,,,,22,1444,695,515,232,24,57,953,440,30,495,45,2,13,10,0,5,0,2410,1145,545,732
2372,Will,2014,3595,Village of Romeoville,Romeoville,60446-1390,Animal Control Facility,,,,,,202,202,59,143,0,0,89,89,60,20,9,0,,,,,,,291,119,163,9
2373,Will,2013,14286,All Herding Breed Rescue of Illinois,Joliet,60432,Animal Shelter,0,0,0,0,0,30,340,325,0,3,42,0,,,,,0,0,,,,,0,340,325,0,3
2374,Will,2013,13677,Aloha (A Love of Homeless Animals),Bolingbrook,60490,Animal Shelter,,32,,,,0,32,32,0,0,0,,,,,,,,,,,,,32,32,0,0
2375,Will,2013,13826,"Angels on Wheels Animal Rescue, NFP",Naperville,60564,Animal Shelter,44,75,11,95,0,6,122,119,,3,6,5,112,106,,2,9,,,,,,,234,225,0,5
2376,Will,2013,13910,Annie's Little Angels Small Breed Rescue,Plainfield,60544,Animal Shelter,,,,,,3,,3,,,0,0,,,,,0,0,,,,,0,0,3,0,0
2377,Will,2013,12078,Bernese Mountain Dog Club of NI Rescue,Shorewood,60404,Animal Shelter,3,,,,,0,3,3,,,0,,,,,,,,,,,,,3,3,0,0
2378,Will,2013,10409,C.O.P.E.,Wilmington,60481,,,,,,,2,4,5,0,0,1,25,21,,0,0,30,0,0,0,0,0,0,25,5,0,0
2379,Will,2013,13679,Critter Corral Guinea Pig Rescue,Plainfield,60585,Animal Shelter,,,,,200,,,,,,,,,,,,,75,200,190,,10,75,200,190,0,10
2380,Will,2013,13662,"Crossroads Shih Tzu Rescue, Inc.",New Lenox,60451,Animal Shelter,,,,,,25,40,27,0,1,38,,,,,,,,,,,,,40,27,0,1
2381,Will,2013,13632,"English Springer Rescue America, Inc.",New Lenox,60451,Animal Shelter,,,,,,,41,41,0,0,4,,,,,,,,,,,,,41,41,0,0
2382,Will,2013,11779,"Friends For Life Animal Rescue, Inc.",Beecher,60401,Animal Shelter,0,0,0,0,0,2,2,0,0,2,2,0,6,4,0,0,2,0,1,1,0,0,0,9,5,0,2
2383,Will,2013,13698,Furry Lovables Chinchilla Breeder-Rescue,Wilmington,60481,Animal Shelter,,,,,30,,,,,,,,,,,,,62,,30,,,32,0,30,0,0
2384,Will,2013,11247,Greater Chicago Caged Bird Clug,Villa Park,60181,Animal Shelter,,,,,233,,,,,,,,,,,,,24,332,233,,7,69,332,233,0,7
2385,Will,2013,14377,"Helping Out Pets Everywhere, LTD",Elwood,60421,Animal Shelter,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0
2386,Will,2013,13473,Homeless Animal Rescue Team,Joliet,60404,Animal Shelter,81,103,61,47,,25,208,184,0,18,31,9,116,108,0,0,17,,,,,,,324,292,0,18
2387,Will,2013,8568,Homes for Huskies,Lockport,60441,Animal Shelter,15,1,0,0,0,3,13,11,0,1,4,,,,,,,,,,,,,13,11,0,1
2388,Will,2013,13646,Hope 4 Paws Rescue,Plainfield,60586,Animal Shelter,51,28,0,2,0,9,81,73,0,2,6,0,3,2,0,0,1,0,0,0,0,0,0,84,75,0,2
2389,Will,2013,9040,Humane Have Animal Shelter,Bolingbrook,60440,,0,0,0,0,0,7,9,10,0,3,3,24,96,111,0,2,7,,,,,,,105,121,0,5
2390,Will,2013,14074,King's Promise All Breed Rescue,Peotone,60468,Animal Shelter,5,13,0,0,0,1,18,17,0,0,2,0,,,,,,0,,,,,,18,17,0,0
2391,Will,2013,13512,Making A Difference Rescue,Channahon,60410,Animal Shelter,0,0,0,0,0,16,18,24,0,0,10,10,9,12,0,2,5,1,0,0,0,1,0,27,36,0,3
2392,Will,2013,14353,Perfect Pooches Adoption Agency,Romeoville,60446,Animal Control Facility,,,,,,2,38,29,0,0,11,0,3,3,0,0,0,0,0,0,0,0,0,41,32,0,0
2393,Will,2013,14509,Pet Profile Rescue,Homer Glen,60491,Animal Shelter,0,0,0,0,0,0,1,,,,1,0,,,,,0,0,,,,,0,1,0,0,0
2394,Will,2013,14524,Promise Rescue,Channahon,60410,Animal Shelter,4,3,,,,4,11,7,0,0,4,,,,,,,,,,,,,11,7,0,0
2395,Will,2013,13899,Romeoville Humane Society,Romeoville,60446,Animal Shelter,,,,,,20,63,69,0,2,11,52,102,110,2,5,33,0,0,0,0,0,0,165,179,2,7
2396,Will,2013,14222,Safely Home Canine Rescue,Joliet,60431,Animal Shelter,20,11,,,,15,20,18,1,1,15,,,,,,,,,,,,,20,18,1,1
2397,Will,2013,9742,Shih Tzu Rescue,Homer Glen,60491,Animal Shelter,,,,,,15,27,17,1,4,20,0,,,,,,0,,,,,,27,17,1,4
2398,Will,2013,10853,"Suburban Sheltie Rescue, LTD",Homer Glen,60491,Animal Shelter,,,,,,18,,,,2,16,,,,,,,,,,,,,0,0,0,2
2399,Will,2013,486,TLC Animal Shelter & Humane Society,Homer Glen,60491,Animal Shelter,,,,,,14,1088,1075,7,6,16,10,395,381,4,10,14,3,45,39,0,6,0,1528,1495,11,22
2400,Will,2013,14551,The Boneyard Animal Rescue,Plainfield,60586,Animal Shelter,2,1,0,0,0,0,5,3,0,0,2,,,,,,,,,,,,,5,3,0,0
2401,Will,2013,14392,Wags 2 Wishes Animal Rescue,Joliet,60435,Animal Shelter,120,25,0,5,2,0,145,120,1,4,20,0,5,5,0,0,0,0,2,2,0,0,0,152,127,1,4
2402,Will,2013,3874,Will County Humane Society,Shorewood,60431,Animal Shelter,,,,,,,138,115,12,4,,,60,71,0,3,,,4,2,,,2,202,188,12,7
2403,Will,2013,13841,Wire Fox Terrier Rescue Midwest,Mokena,60448,Animal Shelter,,,,,,1,23,24,0,0,0,,,,,,,,,,,,,23,24,0,0
2404,Will,2013,13180,"H.A.P.P.E. Parrots Rescue, Inc.",Bolingbrook,60440,Animal Shelter,,,,,,,3,1,1,1,0,,,,,,,6,46,33,1,6,6,49,34,2,7
2405,Will,2013,14521,Hopeful Tails Animal Rescue,Joliet,60435,,7,8,,,,20,,15,0,0,5,,,,,,,,,,,,,0,15,0,0
2406,Will,2013,13586,NAWS,Mokena,60048,Animal Shelter,,,,,,25,70,80,0,0,15,110,60,120,0,0,50,,,,,,,130,200,0,0
2407,Will ,2013,11003,"Midwest Dachshund Rescue, Inc.",Tinley Park,60487,Animal Shelter,,,,,,12,240,241,,1,10,,,,,,,,,,,,,240,241,0,1
2408,Williamson,2012,2354,City of Marion,Marion,62959,Animal Control,,,,,0,,195,32,69,9,27,,122,13,0,15,37,0,0,0,0,0,0,317,45,69,24
2409,Williamson,2010,2354,City of Marion,Marion,62959,Animal Control,,,,,,,450,115,80,2,,,200,30,5,50,,,,,,, ,650,145,85,52
2410,Williamson,2011,2354,City of Marion,Marion,62959,Animal Control,,,,,,,202,120,21,8,,,69,43,3,7,,,,,,, ,271,163,24,15
2411,Williamson,2013,2354,City of Marion,Marion,62959,Animal Control,,,,,0,,252,49,95,13,13,,156,19,1,34,31,,,,,,,408,68,96,47
2412,Williamson,2014,2354,City of Marion,Marion,62959-2605,Animal Control Facility,,,,,,13,220,36,76,10,13,31,144,2,1,17,16,,,,,,,364,38,77,27
